"target"	"target_word"	"mispronunciation"	"age"	"target_ortho"	"target_phono"	"tokid"	"meaningful"
":â"	"P5"	"t5"	7.25358851674641	"kp:ââ"	"kpɑ̃ː"	"kp_aa 2"	TRUE
":â"	"P5"	"!5"	3.91797676008202	"kp:ââ"	"kpɑ̃ː"	"kp_aa 7"	TRUE
"kp"	"P5"	NA	NA	"kp:ââ"	"kpɑ̃ː"	"kp_aa 34"	FALSE
":â"	"P5"	NA	NA	"kp:ââ"	"kpɑ̃ː"	"kp_aa 34"	FALSE
"kp"	"P5"	NA	5.52836637047163	"kp:ââ"	"kpɑ̃ː"	"kp_aa 6"	FALSE
":â"	"P5"	NA	5.52836637047163	"kp:ââ"	"kpɑ̃ː"	"kp_aa 6"	FALSE
":â"	"P5"	"t5"	7.47505126452495	"kp:ââ"	"kpɑ̃ː"	"kp_aa 35"	TRUE
":â"	"P5"	"d5"	7.25358851674641	"kp:ââ"	"kpɑ̃ː"	"kp_aa 16"	TRUE
"kp"	"Pu"	"P9"	6.88448393711552	"kpu"	"kpu"	"kpu 18"	TRUE
"kp"	"Pu"	NA	7.60628844839371	"kpu"	"kpu"	"kpu 16"	FALSE
"u"	"Pu"	NA	7.60628844839371	"kpu"	"kpu"	"kpu 16"	FALSE
"kp"	"Pu"	"P9"	5.27136021872864	"kpu"	"kpu"	"kpu 4"	TRUE
"kp"	"Pu"	NA	7.37115516062885	"kpu"	"kpu"	"kpu 9"	FALSE
"u"	"Pu"	NA	7.37115516062885	"kpu"	"kpu"	"kpu 9"	FALSE
"kp"	"Pu"	"P9"	11.0321257689679	"kpu"	"kpu"	"kpu 17"	TRUE
"kp"	"Pu"	NA	9.09911141490089	"kpu"	"kpu"	"kpu 2"	FALSE
"u"	"Pu"	NA	9.09911141490089	"kpu"	"kpu"	"kpu 2"	FALSE
"kp"	"Pu"	NA	6	"kpu"	"kpu"	"kpu 12"	FALSE
"u"	"Pu"	NA	6	"kpu"	"kpu"	"kpu 12"	FALSE
"kp"	"Pu"	"P9"	5.27136021872864	"kpu"	"kpu"	"kpu 6"	TRUE
"kp"	"Pu"	"P9"	6.10526315789474	"kpu"	"kpu"	"kpu 13"	TRUE
"kp"	"Pu"	"P9"	NA	"kpu"	"kpu"	"kpu 10"	TRUE
"kp"	"Pu"	NA	7.60628844839371	"kpu"	"kpu"	"kpu 8"	FALSE
"u"	"Pu"	NA	7.60628844839371	"kpu"	"kpu"	"kpu 8"	FALSE
"kp"	"Pu"	"P9"	4.80109364319891	"kpu"	"kpu"	"kpu 19"	TRUE
"kp"	"Pu"	NA	6.37047163362953	"kpu"	"kpu"	"kpu 11"	FALSE
"u"	"Pu"	NA	6.37047163362953	"kpu"	"kpu"	"kpu 11"	FALSE
"kp"	"Pu"	"P9"	7.35475051264525	"kpu"	"kpu"	"kpu 7"	TRUE
"kp"	"Pu"	"P9"	7.81134654818865	"kpu"	"kpu"	"kpu 20"	TRUE
"kp"	"Pu"	NA	4.97881066302119	"kpu"	"kpu"	"kpu 15"	FALSE
"u"	"Pu"	NA	4.97881066302119	"kpu"	"kpu"	"kpu 15"	FALSE
"kp"	"Pu"	NA	5.11278195488722	"kpu"	"kpu"	"kpu 14"	FALSE
"u"	"Pu"	NA	5.11278195488722	"kpu"	"kpu"	"kpu 14"	FALSE
"lv"	"L4"	NA	5.64046479835954	"lv:ê"	"lβʲə̃"	"lv_e 15"	FALSE
":ê"	"L4"	NA	5.64046479835954	"lv:ê"	"lβʲə̃"	"lv_e 15"	FALSE
"lv"	"L4"	NA	7.37115516062885	"lv:ê"	"lβʲə̃"	"lv_e 1"	FALSE
":ê"	"L4"	NA	7.37115516062885	"lv:ê"	"lβʲə̃"	"lv_e 1"	FALSE
"lv"	"L4"	NA	7.60628844839371	"lv:ê"	"lβʲə̃"	"lv_e 12"	FALSE
":ê"	"L4"	NA	7.60628844839371	"lv:ê"	"lβʲə̃"	"lv_e 12"	FALSE
"lv"	"L4"	NA	6	"lv:ê"	"lβʲə̃"	"lv_e 20"	FALSE
":ê"	"L4"	NA	6	"lv:ê"	"lβʲə̃"	"lv_e 20"	FALSE
"lv"	"L4"	NA	6.37047163362953	"lv:ê"	"lβʲə̃"	"lv_e 28"	FALSE
":ê"	"L4"	NA	6.37047163362953	"lv:ê"	"lβʲə̃"	"lv_e 28"	FALSE
"lv"	"L4"	NA	5.11278195488722	"lv:ê"	"lβʲə̃"	"lv_e 22"	FALSE
":ê"	"L4"	NA	5.11278195488722	"lv:ê"	"lβʲə̃"	"lv_e 22"	FALSE
"lv"	"L4"	NA	5.09637730690362	"lv:ê"	"lβʲə̃"	"lv_e 25"	FALSE
":ê"	"L4"	NA	5.09637730690362	"lv:ê"	"lβʲə̃"	"lv_e 25"	FALSE
"lv"	"L4"	NA	5.64046479835954	"lv:ê"	"lβʲə̃"	"lv_e 3"	FALSE
":ê"	"L4"	NA	5.64046479835954	"lv:ê"	"lβʲə̃"	"lv_e 3"	FALSE
"lv"	"L4"	NA	7.81134654818865	"lv:ê"	"lβʲə̃"	"lv_e 2"	FALSE
":ê"	"L4"	NA	7.81134654818865	"lv:ê"	"lβʲə̃"	"lv_e 2"	FALSE
"lv"	"L4"	NA	5.27136021872864	"lv:ê"	"lβʲə̃"	"lv_e 17"	FALSE
":ê"	"L4"	NA	5.27136021872864	"lv:ê"	"lβʲə̃"	"lv_e 17"	FALSE
"lv"	"L4"	NA	5.11278195488722	"lv:ê"	"lβʲə̃"	"lv_e 19"	FALSE
":ê"	"L4"	NA	5.11278195488722	"lv:ê"	"lβʲə̃"	"lv_e 19"	FALSE
"lv"	"L4"	NA	5.27136021872864	"lv:ê"	"lβʲə̃"	"lv_e 26"	FALSE
":ê"	"L4"	NA	5.27136021872864	"lv:ê"	"lβʲə̃"	"lv_e 26"	FALSE
"lv"	"L4"	NA	6.10526315789474	"lv:ê"	"lβʲə̃"	"lv_e 5"	FALSE
":ê"	"L4"	NA	6.10526315789474	"lv:ê"	"lβʲə̃"	"lv_e 5"	FALSE
"lv"	"La"	NA	8.30895420369105	"lva"	"lβʲæ"	"lva 27"	FALSE
"a"	"La"	NA	8.30895420369105	"lva"	"lβʲæ"	"lva 27"	FALSE
"lv"	"La"	NA	5.7799043062201	"lva"	"lβʲæ"	"lva 3"	FALSE
"a"	"La"	NA	5.7799043062201	"lva"	"lβʲæ"	"lva 3"	FALSE
"lv"	"La"	NA	5.24128503075871	"lva"	"lβʲæ"	"lva 14"	FALSE
"a"	"La"	NA	5.24128503075871	"lva"	"lβʲæ"	"lva 14"	FALSE
"lv"	"La"	NA	7.4066985645933	"lva"	"lβʲæ"	"lva 25"	FALSE
"a"	"La"	NA	7.4066985645933	"lva"	"lβʲæ"	"lva 25"	FALSE
"lv"	"La"	NA	8	"lva"	"lβʲæ"	"lva 9"	FALSE
"a"	"La"	NA	8	"lva"	"lβʲæ"	"lva 9"	FALSE
"lv"	"La"	NA	8.51674641148325	"lva"	"lβʲæ"	"lva 1"	FALSE
"a"	"La"	NA	8.51674641148325	"lva"	"lβʲæ"	"lva 1"	FALSE
"lv"	"La"	NA	8.30895420369105	"lva"	"lβʲæ"	"lva 28"	FALSE
"a"	"La"	NA	8.30895420369105	"lva"	"lβʲæ"	"lva 28"	FALSE
"lv"	"La"	NA	7.94258373205742	"lva"	"lβʲæ"	"lva 19"	FALSE
"a"	"La"	NA	7.94258373205742	"lva"	"lβʲæ"	"lva 19"	FALSE
"lv"	"La"	"Le"	7.20710868079289	"lva"	"lβʲæ"	"lva 11"	TRUE
"lv"	"La"	NA	8.6015037593985	"lva"	"lβʲæ"	"lva 6"	FALSE
"a"	"La"	NA	8.6015037593985	"lva"	"lβʲæ"	"lva 6"	FALSE
"lv"	"La"	NA	7.12781954887218	"lva"	"lβʲæ"	"lva 21"	FALSE
"a"	"La"	NA	7.12781954887218	"lva"	"lβʲæ"	"lva 21"	FALSE
"lv"	"La"	"L5"	3.91797676008202	"lva"	"lβʲæ"	"lva 5"	TRUE
"lv"	"La"	NA	7.47505126452495	"lva"	"lβʲæ"	"lva 4"	FALSE
"a"	"La"	NA	7.47505126452495	"lva"	"lβʲæ"	"lva 4"	FALSE
"lv"	"La"	"Le"	5.79904306220096	"lva"	"lβʲæ"	"lva 24"	TRUE
"lv"	"La"	NA	8.03280929596719	"lva"	"lβʲæ"	"lva 2"	FALSE
"a"	"La"	NA	8.03280929596719	"lva"	"lβʲæ"	"lva 2"	FALSE
"lv"	"La"	NA	9.52563226247437	"lva"	"lβʲæ"	"lva 15"	FALSE
"a"	"La"	NA	9.52563226247437	"lva"	"lβʲæ"	"lva 15"	FALSE
"lv"	"La"	"Le"	5.79904306220096	"lva"	"lβʲæ"	"lva 22"	TRUE
"lv"	"La"	NA	NA	"lva"	"lβʲæ"	"lva 8"	FALSE
"a"	"La"	NA	NA	"lva"	"lβʲæ"	"lva 8"	FALSE
"lv"	"La"	NA	7.49965823650034	"lva"	"lβʲæ"	"lva 32"	FALSE
"a"	"La"	NA	7.49965823650034	"lva"	"lβʲæ"	"lva 32"	FALSE
"lv"	"La"	"Le"	5.52836637047163	"lva"	"lβʲæ"	"lva 23"	TRUE
"lv"	"La"	NA	8.03280929596719	"lva"	"lβʲæ"	"lva 16"	FALSE
"a"	"La"	NA	8.03280929596719	"lva"	"lβʲæ"	"lva 16"	FALSE
"lv"	"La"	NA	8.6015037593985	"lva"	"lβʲæ"	"lva 20"	FALSE
"a"	"La"	NA	8.6015037593985	"lva"	"lβʲæ"	"lva 20"	FALSE
"lv"	"Li"	NA	5.79904306220096	"lvi"	"lβʲi"	"lvi 32"	FALSE
"i"	"Li"	NA	5.79904306220096	"lvi"	"lβʲi"	"lvi 32"	FALSE
"lv"	"Li"	NA	7.28366370471634	"lvi"	"lβʲi"	"lvi 10"	FALSE
"i"	"Li"	NA	7.28366370471634	"lvi"	"lβʲi"	"lvi 10"	FALSE
"lv"	"Li"	NA	NA	"lvi"	"lβʲi"	"lvi 2"	FALSE
"i"	"Li"	NA	NA	"lvi"	"lβʲi"	"lvi 2"	FALSE
"lv"	"Li"	NA	5.79904306220096	"lvi"	"lβʲi"	"lvi 5"	FALSE
"i"	"Li"	NA	5.79904306220096	"lvi"	"lβʲi"	"lvi 5"	FALSE
"lv"	"Li"	NA	8	"lvi"	"lβʲi"	"lvi 11"	FALSE
"i"	"Li"	NA	8	"lvi"	"lβʲi"	"lvi 11"	FALSE
"i"	"Li"	"Vi"	8.03280929596719	"lvi"	"lβʲi"	"lvi 31"	TRUE
"lv"	"Li"	NA	8.03280929596719	"lvi"	"lβʲi"	"lvi 1"	FALSE
"i"	"Li"	NA	8.03280929596719	"lvi"	"lβʲi"	"lvi 1"	FALSE
"lv"	"Li"	NA	8.51674641148325	"lvi"	"lβʲi"	"lvi 16"	FALSE
"i"	"Li"	NA	8.51674641148325	"lvi"	"lβʲi"	"lvi 16"	FALSE
"lv"	"Li"	NA	8.51674641148325	"lvi"	"lβʲi"	"lvi 15"	FALSE
"i"	"Li"	NA	8.51674641148325	"lvi"	"lβʲi"	"lvi 15"	FALSE
"i"	"Li"	"Vi"	6.32399179767601	"lvi"	"lβʲi"	"lvi 7"	TRUE
"lv"	"Li"	NA	7.49965823650034	"lvi"	"lβʲi"	"lvi 35"	FALSE
"i"	"Li"	NA	7.49965823650034	"lvi"	"lβʲi"	"lvi 35"	FALSE
"i"	"Li"	"Vi"	10.1982228298018	"lvi"	"lβʲi"	"lvi 4"	TRUE
"lv"	"Li"	NA	8.51674641148325	"lvi"	"lβʲi"	"lvi 27"	FALSE
"i"	"Li"	NA	8.51674641148325	"lvi"	"lβʲi"	"lvi 27"	FALSE
"lv"	"Li"	NA	5.24128503075871	"lvi"	"lβʲi"	"lvi 22"	FALSE
"i"	"Li"	NA	5.24128503075871	"lvi"	"lβʲi"	"lvi 22"	FALSE
"lv"	"Li"	NA	7.94258373205742	"lvi"	"lβʲi"	"lvi 25"	FALSE
"i"	"Li"	NA	7.94258373205742	"lvi"	"lβʲi"	"lvi 25"	FALSE
"i"	"Li"	"Vi"	7.20710868079289	"lvi"	"lβʲi"	"lvi 20"	TRUE
"lv"	"Li"	NA	7.12781954887218	"lvi"	"lβʲi"	"lvi 28"	FALSE
"i"	"Li"	NA	7.12781954887218	"lvi"	"lβʲi"	"lvi 28"	FALSE
"lv"	"Li"	"Li"	7.47505126452495	"lvi"	"lβʲi"	"lvi 6"	TRUE
"i"	"Li"	"Li"	7.47505126452495	"lvi"	"lβʲi"	"lvi 6"	TRUE
"lv"	"Li"	NA	6.76965140123035	"lvi"	"lβʲi"	"lvi 21"	FALSE
"i"	"Li"	NA	6.76965140123035	"lvi"	"lβʲi"	"lvi 21"	FALSE
"lv"	"Li"	NA	9.52563226247437	"lvi"	"lβʲi"	"lvi 30"	FALSE
"i"	"Li"	NA	9.52563226247437	"lvi"	"lβʲi"	"lvi 30"	FALSE
"lv"	"Li"	NA	5.79904306220096	"lvi"	"lβʲi"	"lvi 34"	FALSE
"i"	"Li"	NA	5.79904306220096	"lvi"	"lβʲi"	"lvi 34"	FALSE
"i"	"Li"	"Hi"	5.19480519480519	"lvi"	"lβʲi"	"lvi 9"	TRUE
"i"	"Li"	"Vi"	8.03280929596719	"lvi"	"lβʲi"	"lvi 8"	TRUE
"lv"	"Li"	NA	7.25358851674641	"lvi"	"lβʲi"	"lvi 24"	FALSE
"i"	"Li"	NA	7.25358851674641	"lvi"	"lβʲi"	"lvi 24"	FALSE
"lv"	"Li"	NA	8.6015037593985	"lvi"	"lβʲi"	"lvi 3"	FALSE
"i"	"Li"	NA	8.6015037593985	"lvi"	"lβʲi"	"lvi 3"	FALSE
"i"	"Li"	"Vi"	5.19480519480519	"lvi"	"lβʲi"	"lvi 19"	TRUE
"lv"	"Li"	NA	3.91797676008202	"lvi"	"lβʲi"	"lvi 26"	FALSE
"i"	"Li"	NA	3.91797676008202	"lvi"	"lβʲi"	"lvi 26"	FALSE
"i"	"Li"	"Vi"	8.03280929596719	"lvi"	"lβʲi"	"lvi 33"	TRUE
"i"	"Li"	"Vi"	8.03280929596719	"lvi"	"lβʲi"	"lvi 23"	TRUE
"lv"	"Li"	NA	8.30895420369105	"lvi"	"lβʲi"	"lvi 13"	FALSE
"i"	"Li"	NA	8.30895420369105	"lvi"	"lβʲi"	"lvi 13"	FALSE
"lv"	"Li"	NA	8.51674641148325	"lvi"	"lβʲi"	"lvi 12"	FALSE
"i"	"Li"	NA	8.51674641148325	"lvi"	"lβʲi"	"lvi 12"	FALSE
"lv"	"Li"	NA	8.30895420369105	"lvi"	"lβʲi"	"lvi 29"	FALSE
"i"	"Li"	NA	8.30895420369105	"lvi"	"lβʲi"	"lvi 29"	FALSE
"lv"	"Li"	NA	5.7799043062201	"lvi"	"lβʲi"	"lvi 14"	FALSE
"i"	"Li"	NA	5.7799043062201	"lvi"	"lβʲi"	"lvi 14"	FALSE
"lv"	"Li"	NA	5.52836637047163	"lvi"	"lβʲi"	"lvi 36"	FALSE
"i"	"Li"	NA	5.52836637047163	"lvi"	"lβʲi"	"lvi 36"	FALSE
"lv"	"Li"	NA	7.4066985645933	"lvi"	"lβʲi"	"lvi 17"	FALSE
"i"	"Li"	NA	7.4066985645933	"lvi"	"lβʲi"	"lvi 17"	FALSE
"m"	"meyadi"	NA	6	"meyadi"	"mɛjæṭi"	"meyadi 12"	FALSE
"e"	"meyadi"	NA	6	"meyadi"	"mɛjæṭi"	"meyadi 12"	FALSE
"y"	"meyadi"	NA	6	"meyadi"	"mɛjæṭi"	"meyadi 12"	FALSE
"a"	"meyadi"	NA	6	"meyadi"	"mɛjæṭi"	"meyadi 12"	FALSE
"d"	"meyadi"	NA	6	"meyadi"	"mɛjæṭi"	"meyadi 12"	FALSE
"i"	"meyadi"	NA	6	"meyadi"	"mɛjæṭi"	"meyadi 12"	FALSE
"m"	"meyadi"	NA	7.94258373205742	"meyadi"	"mɛjæṭi"	"meyadi 7"	FALSE
"e"	"meyadi"	NA	7.94258373205742	"meyadi"	"mɛjæṭi"	"meyadi 7"	FALSE
"y"	"meyadi"	NA	7.94258373205742	"meyadi"	"mɛjæṭi"	"meyadi 7"	FALSE
"a"	"meyadi"	NA	7.94258373205742	"meyadi"	"mɛjæṭi"	"meyadi 7"	FALSE
"d"	"meyadi"	NA	7.94258373205742	"meyadi"	"mɛjæṭi"	"meyadi 7"	FALSE
"i"	"meyadi"	NA	7.94258373205742	"meyadi"	"mɛjæṭi"	"meyadi 7"	FALSE
"m"	"meyadi"	NA	7.4066985645933	"meyadi"	"mɛjæṭi"	"meyadi 21"	FALSE
"e"	"meyadi"	NA	7.4066985645933	"meyadi"	"mɛjæṭi"	"meyadi 21"	FALSE
"y"	"meyadi"	NA	7.4066985645933	"meyadi"	"mɛjæṭi"	"meyadi 21"	FALSE
"a"	"meyadi"	NA	7.4066985645933	"meyadi"	"mɛjæṭi"	"meyadi 21"	FALSE
"d"	"meyadi"	NA	7.4066985645933	"meyadi"	"mɛjæṭi"	"meyadi 21"	FALSE
"i"	"meyadi"	NA	7.4066985645933	"meyadi"	"mɛjæṭi"	"meyadi 21"	FALSE
"m"	"meyadi"	"miyedi"	7.20710868079289	"meyadi"	"mɛjæṭi"	"meyadi 14"	TRUE
"y"	"meyadi"	"miyedi"	7.20710868079289	"meyadi"	"mɛjæṭi"	"meyadi 14"	TRUE
"d"	"meyadi"	"miyedi"	7.20710868079289	"meyadi"	"mɛjæṭi"	"meyadi 14"	TRUE
"i"	"meyadi"	"miyedi"	7.20710868079289	"meyadi"	"mɛjæṭi"	"meyadi 14"	TRUE
"m"	"meyadi"	NA	7.47505126452495	"meyadi"	"mɛjæṭi"	"meyadi 6"	FALSE
"e"	"meyadi"	NA	7.47505126452495	"meyadi"	"mɛjæṭi"	"meyadi 6"	FALSE
"y"	"meyadi"	NA	7.47505126452495	"meyadi"	"mɛjæṭi"	"meyadi 6"	FALSE
"a"	"meyadi"	NA	7.47505126452495	"meyadi"	"mɛjæṭi"	"meyadi 6"	FALSE
"d"	"meyadi"	NA	7.47505126452495	"meyadi"	"mɛjæṭi"	"meyadi 6"	FALSE
"i"	"meyadi"	NA	7.47505126452495	"meyadi"	"mɛjæṭi"	"meyadi 6"	FALSE
"m"	"meyadi"	NA	11.0321257689679	"meyadi"	"mɛjæṭi"	"meyadi 13"	FALSE
"e"	"meyadi"	NA	11.0321257689679	"meyadi"	"mɛjæṭi"	"meyadi 13"	FALSE
"y"	"meyadi"	NA	11.0321257689679	"meyadi"	"mɛjæṭi"	"meyadi 13"	FALSE
"a"	"meyadi"	NA	11.0321257689679	"meyadi"	"mɛjæṭi"	"meyadi 13"	FALSE
"d"	"meyadi"	NA	11.0321257689679	"meyadi"	"mɛjæṭi"	"meyadi 13"	FALSE
"i"	"meyadi"	NA	11.0321257689679	"meyadi"	"mɛjæṭi"	"meyadi 13"	FALSE
"m"	"meyadi"	NA	7.25358851674641	"meyadi"	"mɛjæṭi"	"meyadi 20"	FALSE
"e"	"meyadi"	NA	7.25358851674641	"meyadi"	"mɛjæṭi"	"meyadi 20"	FALSE
"y"	"meyadi"	NA	7.25358851674641	"meyadi"	"mɛjæṭi"	"meyadi 20"	FALSE
"a"	"meyadi"	NA	7.25358851674641	"meyadi"	"mɛjæṭi"	"meyadi 20"	FALSE
"d"	"meyadi"	NA	7.25358851674641	"meyadi"	"mɛjæṭi"	"meyadi 20"	FALSE
"i"	"meyadi"	NA	7.25358851674641	"meyadi"	"mɛjæṭi"	"meyadi 20"	FALSE
"m"	"meyadi"	NA	11.0321257689679	"meyadi"	"mɛjæṭi"	"meyadi 5"	FALSE
"e"	"meyadi"	NA	11.0321257689679	"meyadi"	"mɛjæṭi"	"meyadi 5"	FALSE
"y"	"meyadi"	NA	11.0321257689679	"meyadi"	"mɛjæṭi"	"meyadi 5"	FALSE
"a"	"meyadi"	NA	11.0321257689679	"meyadi"	"mɛjæṭi"	"meyadi 5"	FALSE
"d"	"meyadi"	NA	11.0321257689679	"meyadi"	"mɛjæṭi"	"meyadi 5"	FALSE
"i"	"meyadi"	NA	11.0321257689679	"meyadi"	"mɛjæṭi"	"meyadi 5"	FALSE
"m"	"meyadi"	NA	5.11278195488722	"meyadi"	"mɛjæṭi"	"meyadi 18"	FALSE
"e"	"meyadi"	NA	5.11278195488722	"meyadi"	"mɛjæṭi"	"meyadi 18"	FALSE
"y"	"meyadi"	NA	5.11278195488722	"meyadi"	"mɛjæṭi"	"meyadi 18"	FALSE
"a"	"meyadi"	NA	5.11278195488722	"meyadi"	"mɛjæṭi"	"meyadi 18"	FALSE
"d"	"meyadi"	NA	5.11278195488722	"meyadi"	"mɛjæṭi"	"meyadi 18"	FALSE
"i"	"meyadi"	NA	5.11278195488722	"meyadi"	"mɛjæṭi"	"meyadi 18"	FALSE
"m"	"meyadi"	NA	5.7799043062201	"meyadi"	"mɛjæṭi"	"meyadi 17"	FALSE
"e"	"meyadi"	NA	5.7799043062201	"meyadi"	"mɛjæṭi"	"meyadi 17"	FALSE
"y"	"meyadi"	NA	5.7799043062201	"meyadi"	"mɛjæṭi"	"meyadi 17"	FALSE
"a"	"meyadi"	NA	5.7799043062201	"meyadi"	"mɛjæṭi"	"meyadi 17"	FALSE
"d"	"meyadi"	NA	5.7799043062201	"meyadi"	"mɛjæṭi"	"meyadi 17"	FALSE
"i"	"meyadi"	NA	5.7799043062201	"meyadi"	"mɛjæṭi"	"meyadi 17"	FALSE
"m"	"meyadi"	NA	5.79904306220096	"meyadi"	"mɛjæṭi"	"meyadi 4"	FALSE
"e"	"meyadi"	NA	5.79904306220096	"meyadi"	"mɛjæṭi"	"meyadi 4"	FALSE
"y"	"meyadi"	NA	5.79904306220096	"meyadi"	"mɛjæṭi"	"meyadi 4"	FALSE
"a"	"meyadi"	NA	5.79904306220096	"meyadi"	"mɛjæṭi"	"meyadi 4"	FALSE
"d"	"meyadi"	NA	5.79904306220096	"meyadi"	"mɛjæṭi"	"meyadi 4"	FALSE
"i"	"meyadi"	NA	5.79904306220096	"meyadi"	"mɛjæṭi"	"meyadi 4"	FALSE
"m"	"meyadi"	NA	7.28366370471634	"meyadi"	"mɛjæṭi"	"meyadi 10"	FALSE
"e"	"meyadi"	NA	7.28366370471634	"meyadi"	"mɛjæṭi"	"meyadi 10"	FALSE
"y"	"meyadi"	NA	7.28366370471634	"meyadi"	"mɛjæṭi"	"meyadi 10"	FALSE
"a"	"meyadi"	NA	7.28366370471634	"meyadi"	"mɛjæṭi"	"meyadi 10"	FALSE
"d"	"meyadi"	NA	7.28366370471634	"meyadi"	"mɛjæṭi"	"meyadi 10"	FALSE
"i"	"meyadi"	NA	7.28366370471634	"meyadi"	"mɛjæṭi"	"meyadi 10"	FALSE
"m"	"meyadi"	NA	7.81134654818865	"meyadi"	"mɛjæṭi"	"meyadi 8"	FALSE
"e"	"meyadi"	NA	7.81134654818865	"meyadi"	"mɛjæṭi"	"meyadi 8"	FALSE
"y"	"meyadi"	NA	7.81134654818865	"meyadi"	"mɛjæṭi"	"meyadi 8"	FALSE
"a"	"meyadi"	NA	7.81134654818865	"meyadi"	"mɛjæṭi"	"meyadi 8"	FALSE
"d"	"meyadi"	NA	7.81134654818865	"meyadi"	"mɛjæṭi"	"meyadi 8"	FALSE
"i"	"meyadi"	NA	7.81134654818865	"meyadi"	"mɛjæṭi"	"meyadi 8"	FALSE
"e"	"meyadi"	"neyadi"	11.0321257689679	"meyadi"	"mɛjæṭi"	"meyadi 1"	TRUE
"y"	"meyadi"	"neyadi"	11.0321257689679	"meyadi"	"mɛjæṭi"	"meyadi 1"	TRUE
"a"	"meyadi"	"neyadi"	11.0321257689679	"meyadi"	"mɛjæṭi"	"meyadi 1"	TRUE
"d"	"meyadi"	"neyadi"	11.0321257689679	"meyadi"	"mɛjæṭi"	"meyadi 1"	TRUE
"i"	"meyadi"	"neyadi"	11.0321257689679	"meyadi"	"mɛjæṭi"	"meyadi 1"	TRUE
"m"	"meyadi"	NA	7.35475051264525	"meyadi"	"mɛjæṭi"	"meyadi 2"	FALSE
"e"	"meyadi"	NA	7.35475051264525	"meyadi"	"mɛjæṭi"	"meyadi 2"	FALSE
"y"	"meyadi"	NA	7.35475051264525	"meyadi"	"mɛjæṭi"	"meyadi 2"	FALSE
"a"	"meyadi"	NA	7.35475051264525	"meyadi"	"mɛjæṭi"	"meyadi 2"	FALSE
"d"	"meyadi"	NA	7.35475051264525	"meyadi"	"mɛjæṭi"	"meyadi 2"	FALSE
"i"	"meyadi"	NA	7.35475051264525	"meyadi"	"mɛjæṭi"	"meyadi 2"	FALSE
"m"	"meyadi"	NA	7.37115516062885	"meyadi"	"mɛjæṭi"	"meyadi 9"	FALSE
"e"	"meyadi"	NA	7.37115516062885	"meyadi"	"mɛjæṭi"	"meyadi 9"	FALSE
"y"	"meyadi"	NA	7.37115516062885	"meyadi"	"mɛjæṭi"	"meyadi 9"	FALSE
"a"	"meyadi"	NA	7.37115516062885	"meyadi"	"mɛjæṭi"	"meyadi 9"	FALSE
"d"	"meyadi"	NA	7.37115516062885	"meyadi"	"mɛjæṭi"	"meyadi 9"	FALSE
"i"	"meyadi"	NA	7.37115516062885	"meyadi"	"mɛjæṭi"	"meyadi 9"	FALSE
"m"	"meyadi"	NA	7.94258373205742	"meyadi"	"mɛjæṭi"	"meyadi 11"	FALSE
"e"	"meyadi"	NA	7.94258373205742	"meyadi"	"mɛjæṭi"	"meyadi 11"	FALSE
"y"	"meyadi"	NA	7.94258373205742	"meyadi"	"mɛjæṭi"	"meyadi 11"	FALSE
"a"	"meyadi"	NA	7.94258373205742	"meyadi"	"mɛjæṭi"	"meyadi 11"	FALSE
"d"	"meyadi"	NA	7.94258373205742	"meyadi"	"mɛjæṭi"	"meyadi 11"	FALSE
"i"	"meyadi"	NA	7.94258373205742	"meyadi"	"mɛjæṭi"	"meyadi 11"	FALSE
"m"	"meyadi"	NA	7.5434039644566	"meyadi"	"mɛjæṭi"	"meyadi 16"	FALSE
"e"	"meyadi"	NA	7.5434039644566	"meyadi"	"mɛjæṭi"	"meyadi 16"	FALSE
"y"	"meyadi"	NA	7.5434039644566	"meyadi"	"mɛjæṭi"	"meyadi 16"	FALSE
"a"	"meyadi"	NA	7.5434039644566	"meyadi"	"mɛjæṭi"	"meyadi 16"	FALSE
"d"	"meyadi"	NA	7.5434039644566	"meyadi"	"mɛjæṭi"	"meyadi 16"	FALSE
"i"	"meyadi"	NA	7.5434039644566	"meyadi"	"mɛjæṭi"	"meyadi 16"	FALSE
"m"	"meyadi"	NA	9.09911141490089	"meyadi"	"mɛjæṭi"	"meyadi 15"	FALSE
"e"	"meyadi"	NA	9.09911141490089	"meyadi"	"mɛjæṭi"	"meyadi 15"	FALSE
"y"	"meyadi"	NA	9.09911141490089	"meyadi"	"mɛjæṭi"	"meyadi 15"	FALSE
"a"	"meyadi"	NA	9.09911141490089	"meyadi"	"mɛjæṭi"	"meyadi 15"	FALSE
"d"	"meyadi"	NA	9.09911141490089	"meyadi"	"mɛjæṭi"	"meyadi 15"	FALSE
"i"	"meyadi"	NA	9.09911141490089	"meyadi"	"mɛjæṭi"	"meyadi 15"	FALSE
"m"	"meyadi"	NA	6.32399179767601	"meyadi"	"mɛjæṭi"	"meyadi 3"	FALSE
"e"	"meyadi"	NA	6.32399179767601	"meyadi"	"mɛjæṭi"	"meyadi 3"	FALSE
"y"	"meyadi"	NA	6.32399179767601	"meyadi"	"mɛjæṭi"	"meyadi 3"	FALSE
"a"	"meyadi"	NA	6.32399179767601	"meyadi"	"mɛjæṭi"	"meyadi 3"	FALSE
"d"	"meyadi"	NA	6.32399179767601	"meyadi"	"mɛjæṭi"	"meyadi 3"	FALSE
